rfq_id,segment,region,customer_tier,urgency,competitor_count,discount,quoted_price,cost,won
f2012bcd-ad31-4fb4-8b9e-d562a832c68c,Retail,APAC,Standard,Medium,1,12.9,81532,69338,1
2ab64002-209c-4931-b983-db402e6f8c17,Retail,APAC,Strategic,Medium,1,10.8,77816,71371,1
7da3c864-8ad7-4b08-bb45-bdc85f19133a,Retail,APAC,Standard,Medium,3,7.7,83489,67728,0
318047cc-cc82-460b-a774-1a8b3d7e46d6,Retail,APAC,Strategic,Medium,2,11.1,78281,73041,1
b1d001e7-f7c3-4c2a-9503-8b0cf7b3a94a,Retail,APAC,Standard,High,3,10.8,77982,65022,1
3d1a9c51-119b-4faf-96b5-0372920e0b4c,Retail,EU,Standard,High,3,12.1,79882,69049,0
1aced1a9-71fd-4d02-b04e-2c30ae8beaa0,Healthcare,APAC,Strategic,Medium,4,9.3,88917,72583,0
d7908933-dadb-40fa-8024-c5bce29d897e,Manufacturing,ME,Standard,Medium,2,12.2,81213,73701,0
769f7110-9689-465a-a905-6e3e99c6a473,Technology,US,Standard,Medium,2,8.9,100206,86083,1
2162acc4-d071-41bf-b67d-9387c4497069,Manufacturing,ME,Strategic,High,2,9.4,80720,77252,1
63afc73a-bfc8-45f6-954e-0c2913d80a5f,Technology,US,Standard,Medium,4,13.3,84676,84017,1
c5c7b0e0-3656-492a-900a-965a3df7f55c,Retail,US,Standard,Medium,4,5.8,77918,68037,1
236fce35-9906-450f-96c2-37b3fb3b808d,Healthcare,EU,Standard,Medium,5,9.0,93576,77536,1
b872a173-74c3-40e9-8118-5a39a454cdc0,Manufacturing,ME,Standard,Medium,5,2.6,90547,76323,0
39babfbd-50bd-4b92-80a6-07d55c50cd3e,Manufacturing,EU,Standard,High,4,11.8,90582,71237,1
97077fa3-db54-4c05-889d-31687c732c77,Manufacturing,APAC,Strategic,Medium,3,4.2,86177,73597,0
df4ebba2-7a69-4ce2-aca5-e1228510f6a2,Technology,ME,Standard,High,2,12.4,95034,83212,1
9b5e5e41-e702-41f2-8be3-4f01dbc4e8e2,Technology,EU,Standard,High,2,16.1,87742,77098,1
4d945212-167c-420e-b525-7f5c2c3ddf4f,Healthcare,ME,Standard,Medium,2,17.6,84310,79071,0
a674a44b-1b7c-4ccd-807d-530d24b78023,Technology,ME,Strategic,Medium,5,12.6,83765,76331,1
72038425-b2f6-4d17-9b6d-53e697e6468b,Retail,ME,Standard,Medium,4,6.7,90273,68745,0
04e95892-a457-4157-bba3-13a2b4963edc,Technology,EU,Strategic,Medium,3,13.4,84018,78025,1
1c5dd310-d1f1-41ac-b7dc-23fe166ec97a,Healthcare,APAC,Standard,Medium,2,7.3,97725,78530,1
dc70d5c2-75af-48a1-89b4-1be70639c859,Manufacturing,APAC,Standard,High,1,7.5,82288,72188,0
b0c604d3-a702-412f-b0c8-7e97913ee922,Manufacturing,US,Standard,Medium,1,6.7,92802,77303,1
c06f51b3-ecab-490b-85a5-2226108d298e,Healthcare,EU,Strategic,Low,5,14.2,84040,81360,0
a3214474-edb6-40e3-9cc4-9ea61a53d8a9,Manufacturing,EU,Standard,Low,4,8.8,83852,73263,1
10f3fae8-5168-47b0-8029-513cdb197aae,Retail,APAC,Strategic,Medium,2,12.5,72001,66638,1
89945fe5-1e7b-4e87-b17b-b01f4b7d7433,Healthcare,APAC,Standard,Medium,4,13.7,80307,79232,1
85737406-54d1-4f89-abb3-def6f26f3199,Retail,EU,Strategic,Medium,2,8.1,76955,65444,0
c3074f68-82e1-4378-b181-dc9f8129ddea,Technology,APAC,Standard,High,2,11.4,90303,77061,1
cc959d9b-f94f-4e02-a61a-4b9af5fc4c4b,Retail,EU,Standard,Medium,3,13.3,81278,65024,1
d525724f-8218-433a-b2e2-85380f44df02,Retail,APAC,Strategic,Medium,1,9.5,70599,71395,1
db38696d-e035-4ceb-b3af-90c655fd2065,Technology,APAC,Standard,Medium,4,18.2,86265,78712,1
e81f4dde-7302-4a02-aae4-056dd77f9be3,Retail,ME,Strategic,Medium,3,10.2,79408,67881,1
eca1acd3-ea93-4388-a6a5-fa5b40c1b81c,Technology,EU,Standard,Medium,5,11.9,95235,82047,1
1d00d4b0-fc8c-4b9f-b8d4-aab4f62200e3,Retail,APAC,Standard,High,4,8.3,78168,72216,1
85f704b7-6cee-4c0a-87d9-ec43e5e2c7a1,Technology,APAC,Standard,Low,2,14.4,91485,84110,1
0c0b96bb-8851-4e2a-9e91-385623164956,Retail,EU,Strategic,Medium,2,2.7,78751,67922,0
eaabb832-e4b7-4cb2-9a4d-bc9afa058e47,Technology,ME,Standard,High,5,10.5,85271,75783,0
3e09dca8-313a-4c6d-9aa1-1c14fa57be5e,Technology,APAC,Strategic,Medium,5,8.5,93459,83650,1
4eb1a857-1e01-437d-9d15-9607433aa93a,Healthcare,US,Strategic,High,1,13.3,87947,75748,1
bb8cd6e7-efeb-498a-a325-ee8eafffff5d,Healthcare,US,Standard,Medium,2,7.4,101300,78167,1
43552701-9ca4-4e86-87f4-c82938101668,Retail,EU,Standard,Medium,5,8.2,84430,66582,1
32d06d25-54fb-4646-92aa-e7f6e1e6b635,Technology,APAC,Standard,Low,3,8.5,98283,81370,0
cf088432-52e3-450b-ad9a-adc71f06715c,Technology,US,Strategic,Low,3,11.0,80425,80048,1
f85fa636-4769-4548-b0bd-a239661938a4,Healthcare,APAC,Standard,Low,5,6.0,88695,80378,0
6a3777a0-7156-4e6b-a177-6e4db7f90ec7,Healthcare,ME,Strategic,Medium,3,8.4,86463,81638,0
8f4e2165-ef76-42f5-adad-90956164642c,Manufacturing,APAC,Strategic,Medium,5,7.3,98063,75202,1
fe9ae00e-3f42-4a1e-b0a8-d559c5c3204b,Healthcare,ME,Standard,Low,5,12.5,86386,80930,1
d1166a2a-02e6-4f89-bef1-b7a9b224dc23,Technology,ME,Standard,Medium,4,7.7,95078,81056,0
1f904a19-561b-40a3-8946-de72e4c6e98d,Retail,APAC,Strategic,Medium,5,13.7,80896,69146,1
7eb0bba1-ba6e-4371-bd9e-2ef84370c665,Manufacturing,ME,Standard,Medium,1,10.1,80553,75100,1
0f67269f-5e28-4443-a45a-0630cba8bdd2,Healthcare,US,Standard,Low,4,4.4,103909,77069,1
1df0c1df-d24d-4c03-9c44-35bde37f7bef,Retail,EU,Standard,Medium,2,14.5,78045,72068,1
f44dc538-e0fe-41fa-be81-26d8d63c207e,Retail,US,Standard,Low,3,7.5,88370,67155,1
8b5e8e3d-319e-4616-8812-0d7496422aae,Retail,US,Standard,Medium,2,4.6,86199,73377,1
eb52868b-9659-491d-993e-fb0026330ffc,Healthcare,ME,Strategic,Medium,4,6.1,88770,81550,1
c7c15da5-0cd5-47ea-a5ef-e19400fb56c1,Healthcare,EU,Standard,Medium,1,8.4,93873,74577,1
d7ca0b27-b9f6-4b77-9e9d-8683a143fec7,Healthcare,APAC,Standard,High,5,2.0,101619,80598,1
60dc9112-638d-4cf0-ba37-c937c7470d71,Retail,US,Standard,Low,5,13.3,78617,69931,1
c2692b07-1433-40be-a093-a83b097b853c,Technology,EU,Standard,High,2,12.0,87906,84138,1
870c8bde-7242-4922-beaa-30b12d7b9457,Technology,EU,Standard,Medium,2,12.7,97546,81620,1
5375d024-2f3f-4f61-a478-098847ac5221,Technology,ME,Standard,High,2,13.9,87736,77435,1
12ac487c-3125-4799-86fd-dbfb0a3da0ae,Technology,ME,Standard,Medium,2,6.1,89056,80198,0
2cc70b11-4d03-4231-b86d-6f05bb67161b,Manufacturing,US,Standard,High,4,4.7,85782,71922,1
ca785b86-a713-4758-87a1-72122c913f3a,Manufacturing,EU,Standard,Medium,1,13.0,86010,69819,1
99a40016-62e8-4d50-bd38-f6b41bab28c6,Healthcare,US,Standard,High,1,8.2,85469,72365,0
03409a53-1913-4e13-8925-094b5f3e1dc2,Manufacturing,APAC,Standard,Medium,1,10.9,84140,72930,1
0456849b-8a11-46a9-be02-284b058925b7,Retail,US,Standard,Medium,3,7.4,86414,72009,1
6061fe7b-f56c-42ea-879e-0ed1a166dcf8,Healthcare,APAC,Strategic,Medium,3,2.0,102280,78067,0
51f750e8-7c77-461d-923a-486a5e341a8e,Retail,APAC,Strategic,Medium,1,6.2,74025,70118,1
8c2a4dd7-2f74-4be3-a208-3b617c46b4de,Healthcare,US,Strategic,Medium,3,12.0,80567,72187,1
6443dc34-e9f7-4994-9364-85dead882230,Healthcare,ME,Standard,Medium,2,11.9,86693,72398,1
4156ca3f-937f-41f0-b4b9-076b2a491f45,Technology,EU,Standard,Low,4,7.9,103175,79444,1
b63f0863-e94d-41ea-bcaa-f26d0f7b7318,Healthcare,US,Standard,Medium,1,4.1,99675,78542,0
458273dc-f1d5-4984-8d88-9224884d8f05,Healthcare,EU,Strategic,Low,4,11.6,87486,77557,1
004c00b0-bb8f-47e2-b584-c4cedd2bb3b2,Technology,EU,Standard,Low,5,10.2,94126,76529,1
bb719c45-c663-4bcb-adff-bd768d65c4b3,Retail,APAC,Strategic,Medium,4,12.2,69191,65765,0
cec23c05-87a8-4685-9d1d-ec89913bdd40,Technology,APAC,Standard,Medium,3,19.2,87082,78535,1
80f9dfe3-37e0-442c-a851-e9a0be1fa04e,Manufacturing,APAC,Standard,High,3,5.5,87218,72358,1
6218cec1-c3e7-484c-97a2-6b1921cac5c6,Manufacturing,ME,Standard,Low,3,10.1,87815,72610,1
50e87669-3e77-40dc-94ee-36aa3b099f5e,Retail,APAC,Strategic,Medium,5,9.6,73061,65442,1
115cd4d7-a72c-44c0-b1c2-e2c247b5babd,Technology,US,Standard,Medium,1,8.7,99550,84669,1
25e23a0c-e19e-49aa-9b54-ec5c8880d148,Retail,US,Strategic,Low,2,13.7,75515,73507,1
35627ddf-a247-420c-af02-12efeb8520a2,Technology,EU,Standard,Medium,3,9.1,92368,79910,1
68e21f0d-a39b-4b76-8042-5bcfcda2c917,Retail,US,Standard,High,4,15.6,81842,67162,0
c4c9bbe0-34ff-40b6-93d0-783962be76c4,Healthcare,US,Standard,Medium,4,5.6,93480,78379,1
b4be7c25-b9be-492d-ac88-262090cba840,Manufacturing,APAC,Standard,Low,1,15.9,82539,70249,1
b438ecf8-60d5-45dd-a604-48d3db79c564,Technology,US,Standard,High,2,13.9,89023,76054,1
09281e61-55ec-4dc5-a0d9-1af2a38d3d90,Retail,US,Standard,Medium,3,11.9,71837,68992,1
61c34c06-fa1e-4105-b261-5971f960ef7c,Healthcare,APAC,Strategic,Medium,3,16.3,78379,75101,1
45b28bac-fb78-4602-9511-7d6e331da571,Healthcare,ME,Standard,Medium,2,10.7,90722,78870,1
2e4c0add-ff0c-4804-bfd2-16dd01a977ae,Manufacturing,EU,Standard,Low,1,12.2,84176,72071,0
1e63fda6-4a35-49d5-a680-e4b3a4eedb5e,Healthcare,EU,Standard,Medium,1,3.7,93924,76493,0
5f9c4721-db33-4434-9bb8-e69b1f28bad6,Retail,APAC,Standard,High,5,7.6,79891,69490,1
4317c0fc-de67-4a27-a3ab-50d14864bfbc,Manufacturing,US,Strategic,Medium,3,11.8,80937,76177,1
ac3d3549-e751-4403-9e2c-95364365f06a,Technology,ME,Strategic,Low,5,8.0,90564,77416,1
d8e13a33-3c08-477c-b3c7-9172cd4bf0d4,Retail,EU,Strategic,High,5,18.0,68789,68064,1
207913d4-f8c1-4c45-83a3-f6dcd881776b,Healthcare,US,Standard,Medium,4,10.0,88001,76742,1
588be135-c74d-45f4-8611-4a39a509c1a6,Manufacturing,ME,Strategic,High,2,6.1,84098,69845,1
be4ceabc-07a1-480f-98af-34d17f1180b6,Healthcare,US,Standard,High,1,4.7,95172,80608,1
a0ecdffd-e098-47b8-b637-0365be23aa85,Manufacturing,US,Strategic,High,2,12.8,78635,76750,1
1e6da311-3a50-42f8-901b-5287e3e949ac,Healthcare,APAC,Strategic,Medium,2,5.9,88137,77664,0
326f30a7-a4bd-4401-8cfa-2eef19c3de0a,Technology,ME,Standard,Medium,3,3.4,99681,83216,1
e408e0d9-99d4-46e8-b217-050123a68a09,Technology,EU,Standard,High,5,11.8,92795,83855,0
25ab229f-364a-40a2-b4a0-55086e0fdb1c,Retail,US,Standard,High,2,16.9,71214,65503,1
10e69f97-cd03-4e53-9641-85d60a82d414,Healthcare,APAC,Standard,Medium,3,7.1,96018,76966,1
bbbad1a4-4064-4c57-81bd-6ba103944f06,Manufacturing,ME,Standard,Medium,3,6.2,86977,75593,0
d6a15f29-f854-4e84-b6bb-f622ffea9895,Healthcare,APAC,Standard,High,2,10.2,89635,81394,1
13c04f04-d605-4add-b27f-99e518064f6e,Manufacturing,ME,Standard,High,2,11.0,78657,70343,1
8300c4d6-2b31-49e0-a5fb-e40efc05e387,Manufacturing,APAC,Strategic,Medium,4,15.8,72574,75072,1
9edd3989-28b3-4030-b5fb-9c56eaefbe6c,Retail,US,Standard,High,2,4.8,90689,69910,1
e089169d-c6c7-48e0-bd6e-f725cb0a8640,Retail,EU,Strategic,High,4,2.2,82557,64852,0
bcc84892-a224-40ec-95fd-824c1e3ed30d,Manufacturing,APAC,Standard,Medium,2,11.3,90266,72123,1
a08881d7-b831-4dcf-aea4-bf61a78ee44b,Retail,ME,Standard,Medium,4,10.7,90681,67733,0
873c3ee5-76d7-4765-8901-d4cd295b6806,Healthcare,EU,Standard,High,1,7.3,87232,79735,1
76d396b1-6804-4646-9b2d-52f81392ae11,Retail,APAC,Strategic,Medium,2,5.7,83483,68754,1
05cab757-e1ca-45a5-9b40-ec13c7c0cc27,Healthcare,ME,Standard,Medium,1,10.5,86804,77632,1
631f3697-a28a-404c-8a21-dddce4aeacc2,Manufacturing,APAC,Standard,High,2,14.7,78667,77358,1
5d375938-51e7-449c-9120-59545a0971a5,Retail,EU,Strategic,Medium,3,8.9,80733,68639,1
ab390c84-161e-45c8-ba38-23f90a77fb10,Technology,US,Standard,High,1,7.2,89249,77224,1
3037dab2-9cfa-4be8-a048-df03e896acce,Manufacturing,ME,Strategic,Medium,5,13.6,82479,77458,0
7bab8725-5a48-4192-a0e0-0fe61a97f268,Healthcare,US,Standard,High,5,9.8,87417,75441,0
13670027-6a89-4329-a938-0b941b108769,Technology,APAC,Standard,High,1,20.0,79542,79848,1
6520590d-d8b9-4ebc-8f2c-0a96a84a5250,Manufacturing,US,Standard,Low,1,4.6,92184,74503,0
6d9bf9c2-7c6e-4a6f-8d21-8d440f90272a,Healthcare,APAC,Strategic,Medium,3,14.8,80314,81141,1
fdd8e950-f289-4a8e-b4c9-3ad0c8f8fb91,Healthcare,ME,Standard,Medium,5,8.3,91236,75413,0
27f8dc92-6b52-4e5a-bd31-e46807859eb5,Technology,EU,Strategic,Medium,3,6.4,96102,85515,1
c2763432-4098-43fe-bc65-2e8b3669d9ed,Technology,APAC,Strategic,High,3,8.3,82640,82401,1
e18136ad-bbd0-494c-90e2-cadeadc34ac2,Manufacturing,ME,Standard,High,1,10.5,81266,76314,1
17ce7c70-508d-40b5-b53b-17c816830f63,Manufacturing,EU,Strategic,High,3,4.5,82519,72700,1
fdbb2144-d961-4de1-b34a-44ad405497f2,Technology,ME,Standard,Medium,2,11.0,100872,80766,1
4ce9a1ef-c004-4b58-8009-72b52bbd2ba2,Technology,APAC,Strategic,Medium,3,10.6,88764,77437,1
da23408e-747c-484a-9c58-0823b716e1e3,Healthcare,APAC,Strategic,High,1,12.4,75527,75975,1
aebae00e-7a14-4c89-b365-ecb10c6ab7cb,Retail,APAC,Standard,Low,1,11.2,82181,66331,0
48942bb0-1002-4a0e-ba16-ae8299565cfa,Retail,APAC,Standard,Medium,5,20.0,73755,69146,1
6a5031b2-ea98-4cf2-96a9-0709e14ebc75,Manufacturing,APAC,Standard,Low,2,10.7,82912,71076,0
384de033-f849-4858-8eab-07f41af62361,Manufacturing,APAC,Standard,Medium,4,8.6,92471,71599,1
77bb455a-8025-4b7a-9107-b582e6ed27ab,Technology,ME,Strategic,Medium,1,8.6,84077,77983,0
047b04a4-67a2-4773-ae55-30f7035e0570,Manufacturing,ME,Strategic,Low,1,11.0,82053,74757,1
1c74f441-f73b-4253-b2e1-f41bc3064912,Manufacturing,ME,Strategic,Medium,5,5.1,88622,71978,0
8b95283a-04f7-4e82-8c19-4ec1b20bda8a,Healthcare,US,Strategic,High,4,6.2,82607,72352,0
19cb450d-b86d-4ec7-817c-73b49b065f5f,Technology,APAC,Strategic,Medium,3,3.4,100912,82646,0
39d29124-31f9-4881-ba6b-d267393d2655,Technology,US,Standard,Medium,2,4.7,102620,83671,1
33711839-9c8a-4e1a-8c17-6801b0eeda2e,Healthcare,US,Standard,Medium,2,14.3,73023,80888,1
dceeee1f-ae3c-40c5-9c59-519fae7735e4,Technology,EU,Standard,Medium,4,12.6,85150,85119,1
e22f53ae-7492-4541-8349-4e6bf7033385,Technology,APAC,Standard,High,4,5.6,91398,82217,1
c0d2621d-5fc1-49a3-9a90-be068e0a871d,Technology,APAC,Standard,Medium,4,2.9,102095,76449,1
a872a60b-7525-4e94-aa29-8980e3074159,Retail,ME,Strategic,Medium,5,11.2,78305,73185,0
ffe840e9-2ddf-4532-a60b-4dcac9a098ed,Healthcare,EU,Strategic,Low,2,6.5,93614,75036,1
313e4c40-0871-403e-b514-9c84f68df463,Healthcare,EU,Strategic,Medium,4,8.8,76393,73553,1
eed17786-bc38-4fff-a35e-2989a1462adf,Retail,ME,Strategic,High,2,8.8,75098,65673,1
2d4b4d53-f919-4085-bf47-0b4314627c43,Manufacturing,US,Strategic,Medium,5,3.0,87785,75858,1
e4551fe7-ed13-437e-aade-5bbee37ea9d2,Healthcare,APAC,Strategic,High,2,14.7,83757,73728,1
82c98bb7-8bf9-4d19-89cf-fed0b45d6e0e,Manufacturing,US,Standard,Medium,5,7.6,93447,76844,0
b94cee2e-580e-4c1b-939d-9ff18764dab5,Healthcare,APAC,Strategic,High,3,6.4,86960,73735,0
9c7be075-0ec2-4b23-91c8-b53067c06837,Healthcare,EU,Standard,High,1,14.5,82655,79950,0
d25ed5fd-4efb-495d-872b-200bb2cf3efe,Technology,ME,Standard,Medium,4,5.0,94813,85884,0
9386a4b2-ce6a-4ecf-894c-b447a5341f29,Retail,EU,Standard,High,4,6.5,86530,67298,1
87197411-f0c4-4ee3-9e7f-efd6b0bf0bdc,Manufacturing,ME,Standard,Medium,4,8.8,87967,76965,0
ae39c85b-8a0c-4162-9548-9dd2ad36ede3,Retail,EU,Standard,Medium,4,5.9,85362,72958,1
bfbc39bf-acc2-42a2-a00b-e1fe95dcc957,Healthcare,EU,Strategic,Medium,5,8.6,86489,73983,1
c89fe99b-1d57-4817-9038-07dfc9f989db,Retail,ME,Standard,High,2,13.7,76581,68299,1
ab7049c0-168f-4807-9ac2-eef14c179117,Healthcare,EU,Standard,Low,2,5.5,98447,75570,1
d668cbb3-5ff1-4096-a717-b03cfd981e2c,Technology,ME,Standard,Medium,4,15.1,88566,84116,1
3a198f12-5736-4983-8ac4-feb3a6f8cbfa,Retail,APAC,Standard,Medium,4,14.9,76207,67213,1
c71ca975-8af6-4cfb-8c17-6fac023f5e77,Technology,EU,Strategic,High,3,9.1,89375,76236,1
5f1bb29b-1276-4e8f-962e-aca59d8ff330,Healthcare,ME,Strategic,High,2,2.8,92396,78062,1
d8eb37cc-d136-4c88-9988-192b04083ff3,Technology,US,Strategic,High,3,3.0,103593,84083,1
b53c6ad8-83d9-4528-bb28-dbf646f88017,Healthcare,US,Strategic,Low,5,12.6,92116,75549,1
e62f3b0a-6101-4a9f-97a9-265855f1ae22,Manufacturing,APAC,Standard,Medium,5,7.2,86858,71962,0
e9671815-c55e-479e-aeb1-8daaa1579425,Manufacturing,ME,Strategic,High,2,14.4,77332,72433,1
a366df49-c9c5-4789-be31-6858b0e50a71,Technology,EU,Standard,Medium,3,19.7,82627,82746,1
2c2c3bae-81a3-42ee-a04c-a13b925eb082,Healthcare,ME,Standard,High,1,10.8,93778,72844,1
12fa3819-e87d-422f-96b2-8042c5c8e131,Manufacturing,ME,Standard,Low,1,9.3,90478,72572,1
3cccde92-fae9-47ba-8cb1-d6ff5510a3fd,Retail,APAC,Standard,Low,1,12.8,80027,66798,1
d9694415-2894-46d9-ab0f-9e0de9a6f9ea,Technology,ME,Standard,Medium,4,16.9,93452,79122,1
30a0fc9f-a9a5-4c5e-b097-bcafe2284600,Technology,APAC,Standard,Low,3,18.4,89040,80333,1
3c9ce184-991e-43a8-bb4d-0d5f66bef760,Technology,US,Standard,High,4,10.7,89676,82533,1
4f8caac5-3443-4dd1-91c9-7021f19d9e8a,Manufacturing,US,Standard,High,2,10.5,83299,70973,1
ba381844-47b4-4219-b376-da8b071ec4a0,Retail,ME,Strategic,Medium,3,6.9,91584,72908,1
075db4e1-4093-4fe4-a046-087bd0ff89cf,Manufacturing,EU,Standard,Low,4,9.4,83652,74883,1
5fdcc767-a0b3-4345-b611-80ed31f5cf78,Technology,ME,Standard,Medium,4,9.8,99119,79536,1
92d1ad5d-ba3d-4e01-a58e-9db0a931ba71,Technology,APAC,Standard,Medium,3,14.6,87962,83302,1
7090b235-542a-4ac3-a071-22bd50ffb1ae,Manufacturing,US,Strategic,Medium,2,9.9,80335,73119,1
d9f60d81-1b15-428c-9829-643c2e52116a,Retail,US,Standard,Medium,2,10.7,84351,69468,1
ec14980f-548b-465b-99b6-86e246f5d1b9,Manufacturing,APAC,Standard,High,1,6.4,87125,70158,1
ec085763-5c05-4cc6-93c6-a8063b460946,Technology,ME,Standard,Medium,3,2.0,110733,77724,0
6d18d899-4f5e-45d4-9b62-3c9dee184770,Healthcare,EU,Standard,Medium,3,10.7,89485,73189,0
6e95c01c-2455-4da7-a272-60bc6193f1a6,Healthcare,APAC,Strategic,High,1,4.8,95496,74233,1
4fbd2f71-0090-4735-80cc-db2c4d572d6b,Technology,US,Strategic,High,5,9.4,94466,85743,1
568755f1-960e-42c4-93a1-45b831d93b5a,Retail,APAC,Standard,Medium,1,2.9,91290,66274,0
c2540f6e-b8dc-4fa0-9b73-8b43cf3273e5,Technology,EU,Standard,Medium,5,13.1,85866,84782,1
3282136c-5258-4f02-adda-97f3ef401678,Manufacturing,ME,Standard,High,4,11.0,78709,72741,1
8180edeb-1d96-431f-9c34-a1bdd093e926,Manufacturing,US,Strategic,High,3,7.8,75859,70766,1
c43e03bf-f7bc-4707-9ad3-9b8e1f945775,Healthcare,US,Standard,Medium,2,9.8,82945,80016,1
8fc81fc6-b366-47e9-b241-50745e6797f6,Retail,APAC,Standard,High,5,14.5,73140,73513,1
e73db47e-4c39-4156-8d85-973af6efea47,Manufacturing,APAC,Standard,High,5,8.2,78763,74652,1
041e7518-5fbf-442b-967e-7ec71b0d231d,Manufacturing,EU,Standard,Medium,2,8.1,84098,69688,1
459eac59-1793-41fc-ae18-59efd852f9eb,Technology,EU,Standard,Medium,4,10.7,94040,80481,0
15643df0-77fe-431a-8849-1c880ef9ca46,Manufacturing,APAC,Standard,Medium,3,13.4,87020,72774,0
eb3cb756-d36c-4ea1-9d42-1096ca0702db,Retail,US,Standard,High,3,5.1,84338,70586,0
784089ad-b2c8-4d54-a2a7-aa43de77d457,Retail,ME,Standard,Medium,5,7.9,79829,66562,1
4ed5acff-9a90-44f7-b0c6-4378626c292a,Manufacturing,EU,Standard,Medium,4,8.6,86848,69411,1
d406ce47-3b98-4c1f-80b6-88b46aab0381,Retail,US,Standard,Medium,2,9.4,76943,73282,0
48186991-566c-46d1-8ac2-3ea1f882e75f,Technology,APAC,Standard,Medium,5,8.0,94693,83608,1
4a0a4427-e85d-4aa7-9ff0-899f1bd028fe,Technology,EU,Strategic,Medium,4,12.8,83648,77471,1
f8cb2b79-9ba3-40ed-bc97-71f4f3ee7207,Retail,US,Standard,Medium,3,9.8,75441,68401,0
5cdbbe8c-b757-4333-8989-88743455b740,Retail,EU,Standard,High,1,6.6,77412,66974,1
9513d701-d35c-48a3-92c2-d62ad6d227a9,Healthcare,EU,Strategic,High,4,8.3,80550,73421,1
7fcbbcee-c969-488e-ac57-2e1e4acf1813,Technology,ME,Standard,Medium,2,17.1,85512,78527,1
c0e422e1-6408-4cbe-bd04-fd77ed2200bc,Technology,APAC,Standard,Low,3,12.8,100163,80697,1
0ef60aee-68a6-4581-a296-5a7270ac71c9,Technology,EU,Strategic,High,4,2.9,99808,85867,0
03db2379-67b8-46de-9d36-c3d29bd7db77,Retail,US,Standard,Medium,1,13.4,80308,69104,1
e83dd812-8bb7-43ed-9694-c72389d53991,Healthcare,ME,Standard,Low,3,10.7,83316,76593,1
1d56ba6c-c159-40c4-a1d4-d479f511ad5d,Manufacturing,ME,Standard,High,4,17.1,75236,69686,1
2022fdf1-795a-40a8-896e-058a647ab290,Manufacturing,EU,Standard,Low,5,9.5,88316,71092,1
cdba3a74-4eea-44bd-a7d0-7967dadcc34c,Manufacturing,APAC,Strategic,Low,1,11.9,87777,74367,1
ed797f87-cb0b-4c2e-8a5e-aa1d47300183,Manufacturing,EU,Standard,Low,4,10.1,87603,77869,1
82b4c68d-f90f-4d88-81cf-d6c5e2594ac6,Manufacturing,APAC,Standard,Medium,3,13.5,87745,76347,1
20849fa6-0bc9-4c19-b8e0-dd8c336187a8,Manufacturing,ME,Standard,Medium,5,8.3,90362,75835,0
7c9fea0f-8e80-444d-a1f2-32cf5a4d1a85,Healthcare,US,Standard,Medium,3,2.0,91062,73254,1
f0188bf3-f24b-4569-b8f7-92ac68413c3c,Manufacturing,EU,Strategic,High,4,2.0,88192,70694,1
d396db19-d17c-4b3a-90f2-8f79d2b390a9,Healthcare,EU,Standard,High,1,7.5,94046,73447,1
ae0daf13-275a-49bc-8df2-35e1c03d8cf1,Healthcare,ME,Strategic,Medium,1,14.9,87583,80055,1
7b5a82e8-aa36-4c9e-bf7e-d8ed4567df62,Healthcare,APAC,Standard,Medium,3,9.2,100536,77877,1
891b6470-9a54-4cd4-920a-465320584a0e,Technology,EU,Strategic,Low,1,16.1,86544,86050,0
35bb4056-9aec-443f-a67c-21cf2bf1d8df,Healthcare,APAC,Standard,Medium,2,10.3,95792,76276,1
d2fcd1a6-960a-4ebc-8638-865d3adc5626,Healthcare,APAC,Standard,Low,2,18.6,83583,78475,1
fded02ee-7373-4dd1-8e2b-aa883b6470f9,Technology,EU,Standard,Medium,5,8.2,92158,78258,0
0012f3c4-01f1-4fb5-8812-f9e536629d00,Healthcare,EU,Standard,Low,1,13.2,99492,72460,1
74e0e2bd-980e-4ce5-8829-1db8fbc58d5b,Healthcare,EU,Strategic,Medium,5,12.6,89629,76330,1
9caae0f4-3550-4847-bf97-f09ca0ae5a42,Technology,US,Standard,Low,1,20.0,79925,80078,1
cb14fb96-6534-4c66-9d90-7dbe7140af30,Healthcare,ME,Standard,Medium,2,11.7,92051,81544,1
8f951b59-2d1a-4276-bcce-d42bcf900e19,Technology,APAC,Standard,Low,2,7.9,102986,85986,0
e4febd30-beea-43c9-9e50-1199b3f1e952,Technology,EU,Standard,Medium,2,7.9,97685,80893,0
28f454f8-cb1a-4569-b383-a05a0a4a22d4,Healthcare,ME,Strategic,High,2,11.4,84621,74213,0
b2f5bf7b-2f34-47a1-a3e2-671988f40685,Manufacturing,EU,Standard,High,1,9.0,85219,75613,1
ce6a301d-cce6-4b8f-9bc5-538476f9e9fe,Technology,ME,Strategic,High,1,11.6,80463,81019,1
e4df22b5-e908-4aa8-a48e-fcdae963ad46,Technology,APAC,Standard,Low,4,5.1,107305,85461,0
52bc8065-93d7-4955-bd2c-12ab40b42128,Technology,US,Strategic,Low,3,12.6,78946,77218,1
6189e493-52c3-4f1e-9d0a-39f47d786772,Healthcare,US,Strategic,Low,4,13.9,90057,80458,1
7b5296ba-fa14-4d6d-bacd-ffdfc0d66849,Technology,EU,Standard,Low,3,3.4,93096,81622,1
b8c289e9-23ab-45f2-9edf-b9c4ade78264,Retail,US,Standard,High,3,8.9,78819,72561,1
